Local variables should not shadow class fields;Code Smell;Wide Hierarchy;Design Smell;1
Boxed Boolean should be avoided in boolean expressions;Code Smell;Local variable and method parameter names should comply with a naming convention;Code Smell;1
Feature Concentration;Architectural Smell;TrustManagers should not blindly accept any certificates;Code Smell;1
Modifiers should be declared in the correct order;Code Smell;Sections of code should not be commented out;Code Smell;1
@Deprecated code should not be used;Code Smell;Fields in a Serializable class should either be transient or serializable;Code Smell;1
@Deprecated code should not be used;Code Smell;Deprecated elements should have both the annotation and the Javadoc tag;Code Smell;1
Deprecated code should be removed;Code Smell;Unnecessary Abstraction;Design Smell;1
Broken Modularization;Design Smell;String literals should not be duplicated;Code Smell;1
Cyclically-dependent Modularization;Design Smell;Null pointers should not be dereferenced;Code Smell;1
Cyclically-dependent Modularization;Design Smell;switch statements should have default clauses;Code Smell;1
Boolean expressions should not be gratuitous;Code Smell;Loops should not contain more than a single break or continue statement;Code Smell;1
Unused method parameters should be removed;Code Smell;Wide Hierarchy;Design Smell;1
Arrays should not be copied using loops;Code Smell;Field names should comply with a naming convention;Code Smell;1
Dead stores should be removed;Code Smell;Exceptions should be either logged or rethrown but not both;Code Smell;1
Field names should comply with a naming convention;Code Smell;Printf-style format strings should be used correctly;Code Smell;1
Child class fields should not shadow parent class fields;Code Smell;Unused private methods should be removed;Code Smell;1
The diamond operator (<>) should be used;Code Smell;notifyAll should be used;Code Smell;1
TrustManagers should not blindly accept any certificates;Code Smell;Using Sockets is security-sensitive;Code Smell;1
@Override should be used on overriding and implementing methods;Code Smell;Loggers should be named for their enclosing classes;Code Smell;1
Nested blocks of code should not be left empty;Code Smell;Null pointers should not be dereferenced;Code Smell;1
@Deprecated code should not be used;Code Smell;Boolean expressions should not be gratuitous;Code Smell;1
Cyclically-dependent Modularization;Design Smell;Methods should not be empty;Code Smell;1
Loops should not contain more than a single break or continue statement;Code Smell;Strings and Boxed types should be compared using equals();Code Smell;1
Classes from sun.* packages should not be used;Code Smell;Sections of code should not be commented out;Code Smell;1
Track uses of TODO tags;Code Smell;Utility classes should not have public constructors;Code Smell;1
Loops should not contain more than a single break or continue statement;Code Smell;Try-catch blocks should not be nested;Code Smell;1
Empty arrays and collections should be returned instead of null;Code Smell;Unnecessary imports should be removed;Code Smell;1
Nested blocks of code should not be left empty;Code Smell;Strings and Boxed types should be compared using equals();Code Smell;1
Insufficient Modularization;Design Smell;Try-catch blocks should not be nested;Code Smell;1
Collection.isEmpty() should be used to test for emptiness;Code Smell;Conditionally executed blocks should be reachable;Code Smell;1
Insufficient Modularization;Design Smell;private methods called only by inner classes should be moved to those classes;Code Smell;1
Fields in a Serializable class should either be transient or serializable;Code Smell;Source files should not have any duplicated blocks;Code Smell;1
Deprecated elements should have both the annotation and the Javadoc tag;Code Smell;Unnecessary imports should be removed;Code Smell;1
Classes should not be compared by name;Code Smell;Track uses of TODO tags;Code Smell;1
Anonymous inner classes containing only one method should become lambdas;Code Smell;Exceptions should be either logged or rethrown but not both;Code Smell;1
Ternary operators should not be nested;Code Smell;Unused private fields should be removed;Code Smell;1
@Deprecated code should not be used;Code Smell;Synchronized classes Vector  Hashtable  Stack and StringBuffer should not be used;Code Smell;1
Methods should not be empty;Code Smell;Null pointers should not be dereferenced;Code Smell;1
Loops should not contain more than a single break or continue statement;Code Smell;Private fields only used as local variables in methods should become local variables;Code Smell;1
Fields in a Serializable class should either be transient or serializable;Code Smell;Modifiers should be declared in the correct order;Code Smell;1
Map.get and value test should be replaced with single method call;Code Smell;Maps with keys that are enum values should be replaced with EnumMap;Code Smell;1
Boolean literals should not be redundant;Code Smell;Try-catch blocks should not be nested;Code Smell;1
Local variables should not be declared and then immediately returned or thrown;Code Smell;Type parameter names should comply with a naming convention;Code Smell;1
Boxed Boolean should be avoided in boolean expressions;Code Smell;Strings should not be concatenated using '+' in a loop;Code Smell;1
